"numeroEvento","fechaInicio","fechaFin","duracionMinutos","codigoEstacionMayorAcumulado","valorMayorAcumulado","codigoEstacionMayorIntensidad","valorMayorIntensidad"
790,2015-11-26 12:20:00.000,2015-11-26 17:00:00.000,280.000000000000000,53,24.600000000000000,58,67.100000000000000
791,2015-11-27 00:00:00.000,2015-11-27 04:20:00.000,260.000000000000000,30,24.130000000000000,65,76.200000000000000
792,2015-12-03 17:20:00.000,2015-12-04 07:00:00.000,820.000000000000000,30,13.500000000000000,82,23.800000000000000
793,2015-12-11 15:00:00.000,2015-12-11 16:20:00.000,80.000000000000000,206,14.520000000000000,38,48.770000000000000
794,2015-12-14 12:20:00.000,2015-12-14 20:00:00.000,460.000000000000000,205,45.790000000000000,205,171.480000000000000
795,2015-12-14 23:20:00.000,2015-12-15 05:20:00.000,360.000000000000000,18,41.400000000000000,15,79.250000000000000
796,2015-12-16 14:00:00.000,2015-12-16 18:00:00.000,240.000000000000000,54,13.970000000000000,146,70.100000000000000
797,2015-12-18 11:30:00.000,2015-12-18 16:30:00.000,300.000000000000000,57,30.200000000000000,9,36.600000000000000
798,2015-12-19 01:30:00.000,2015-12-19 08:20:00.000,410.000000000000000,30,30.200000000000000,30,64.000000000000000
799,2016-01-01 16:45:00.000,2016-01-01 23:50:00.000,425.000000000000000,21,30.480000000000000,21,118.900000000000000
800,2016-01-02 10:00:00.000,2016-01-02 16:00:00.000,360.000000000000000,206,15.970000000000000,61,45.720000000000000
801,2016-01-03 15:10:00.000,2016-01-04 04:40:00.000,810.000000000000000,82,75.200000000000000,30,96.000000000000000
802,2016-01-04 15:30:00.000,2016-01-04 19:30:00.000,240.000000000000000,71,40.130000000000000,71,140.210000000000000
803,2016-01-05 15:30:00.000,2016-01-05 21:00:00.000,330.000000000000000,64,10.670000000000000,64,51.800000000000000
804,2016-01-06 15:30:00.000,2016-01-06 21:00:00.000,330.000000000000000,21,73.410000000000000,21,134.110000000000000
805,2016-01-07 15:20:00.000,2016-01-07 20:20:00.000,300.000000000000000,61,39.400000000000000,61,76.200000000000000
806,2016-01-22 14:40:00.000,2016-01-22 18:00:00.000,200.000000000000000,10,57.400000000000000,21,158.500000000000000
807,2016-02-07 22:00:00.000,2016-02-08 04:45:00.000,405.000000000000000,205,26.200000000000000,10,33.530000000000000
808,2016-02-13 14:30:00.000,2016-02-13 19:00:00.000,270.000000000000000,4,24.380000000000000,10,27.190000000000000
809,2016-02-16 22:30:00.000,2016-02-17 02:30:00.000,240.000000000000000,205,15.880000000000000,10,91.440000000000000
810,2016-02-17 02:30:00.000,2016-02-17 09:00:00.000,390.000000000000000,205,37.100000000000000,205,120.000000000000000
811,2016-02-20 19:00:00.000,2016-02-21 12:15:00.000,1035.000000000000000,61,37.070000000000000,43,102.820000000000000
812,2016-02-24 11:30:00.000,2016-02-24 16:00:00.000,270.000000000000000,2,16.510000000000000,33,91.440000000000000
814,2016-03-05 21:15:00.000,2016-03-06 11:40:00.000,865.000000000000000,206,30.970000000000000,43,115.100000000000000
815,2016-03-07 12:00:00.000,2016-03-07 19:25:00.000,445.000000000000000,105,50.600000000000000,39,131.060000000000000
816,2016-03-08 14:00:00.000,2016-03-08 19:30:00.000,330.000000000000000,38,45.970000000000000,65,73.150000000000000
817,2016-03-19 14:00:00.000,2016-03-19 16:30:00.000,150.000000000000000,61,18.800000000000000,50,100.580000000000000
818,2016-03-10 14:00:00.000,2016-03-10 18:00:00.000,240.000000000000000,3,32.770000000000000,8,103.630000000000000
819,2016-03-12 14:00:00.000,2016-03-12 18:10:00.000,250.000000000000000,205,23.660000000000000,29,121.920000000000000
820,2016-03-12 19:30:00.000,2016-03-12 22:00:00.000,150.000000000000000,47,17.530000000000000,47,67.060000000000000
821,2016-03-13 14:00:00.000,2016-03-13 18:00:00.000,240.000000000000000,18,44.450000000000000,18,140.210000000000000
822,2016-03-14 01:00:00.000,2016-03-14 07:30:00.000,390.000000000000000,38,30.480000000000000,24,27.430000000000000
823,2016-03-17 02:30:00.000,2016-03-17 09:55:00.000,445.000000000000000,41,10.160000000000000,41,64.010000000000000
824,2016-03-17 11:30:00.000,2016-03-17 22:20:00.000,650.000000000000000,82,21.600000000000000,24,118.870000000000000
825,2016-03-19 02:00:00.000,2016-03-19 06:30:00.000,270.000000000000000,168,20.570000000000000,47,24.380000000000000
826,2016-03-19 21:00:00.000,2016-03-20 03:30:00.000,390.000000000000000,47,32.260000000000000,47,137.160000000000000
827,2016-03-20 21:00:00.000,2016-03-21 03:30:00.000,390.000000000000000,82,16.680000000000000,210,42.670000000000000
828,2016-03-22 18:30:00.000,2016-03-23 00:30:00.000,360.000000000000000,38,19.300000000000000,53,24.190000000000000
829,2016-03-27 14:00:00.000,2016-03-27 18:20:00.000,260.000000000000000,206,28.510000000000000,18,121.920000000000000
830,2016-03-27 20:30:00.000,2016-03-28 01:30:00.000,300.000000000000000,18,20.700000000000000,18,76.200000000000000
831,2016-03-28 13:00:00.000,2016-03-28 18:40:00.000,340.000000000000000,69,20.810000000000000,33,73.150000000000000
832,2016-03-30 12:30:00.000,2016-03-30 23:15:00.000,645.000000000000000,83,54.800000000000000,3,182.880000000000000
833,2016-04-01 13:10:00.000,2016-04-01 20:30:00.000,440.000000000000000,53,37.590000000000000,39,149.350000000000000
834,2016-04-02 13:30:00.000,2016-04-02 23:00:00.000,570.000000000000000,105,47.580000000000000,48,102.830000000000000
835,2016-04-03 13:10:00.000,2016-04-03 20:30:00.000,440.000000000000000,205,61.900000000000000,26,60.960000000000000
836,2016-04-04 12:00:00.000,2016-04-04 22:20:00.000,620.000000000000000,205,48.860000000000000,205,99.000000000000000
837,2016-04-08 18:50:00.000,2016-04-08 21:35:00.000,165.000000000000000,204,17.600000000000000,47,64.010000000000000
838,2016-04-08 22:25:00.000,2016-04-09 05:00:00.000,395.000000000000000,82,21.470000000000000,168,73.150000000000000
839,2016-04-09 06:00:00.000,2016-04-09 13:45:00.000,465.000000000000000,82,23.390000000000000,82,94.560000000000000
840,2016-04-09 19:00:00.000,2016-04-10 01:00:00.000,360.000000000000000,66,18.540000000000000,66,94.490000000000000
841,2016-04-10 19:20:00.000,2016-04-11 00:30:00.000,310.000000000000000,205,31.000000000000000,205,100.440000000000000
842,2016-04-11 21:30:00.000,2016-04-12 06:30:00.000,540.000000000000000,206,62.190000000000000,34,79.250000000000000
843,2016-04-12 09:00:00.000,2016-04-12 19:00:00.000,600.000000000000000,121,53.850000000000000,121,91.440000000000000
844,2016-04-15 16:10:00.000,2016-04-15 20:30:00.000,260.000000000000000,24,20.400000000000000,24,94.490000000000000
845,2016-04-24 14:18:00.000,2016-04-25 02:30:00.000,732.000000000000000,18,56.640000000000000,5,54.860000000000000
846,2016-04-25 23:30:00.000,2016-04-26 05:30:00.000,360.000000000000000,47,38.860000000000000,71,42.670000000000000
847,2016-04-26 11:30:00.000,2016-04-26 17:20:00.000,350.000000000000000,68,43.380000000000000,75,102.820000000000000
848,2016-04-26 20:30:00.000,2016-04-27 03:00:00.000,390.000000000000000,59,25.560000000000000,59,65.400000000000000
849,2016-04-28 10:15:00.000,2016-04-29 04:45:00.000,1110.000000000000000,18,36.230000000000000,84,41.760000000000000
850,2016-04-29 14:00:00.000,2016-04-29 18:30:00.000,270.000000000000000,207,36.650000000000000,207,97.560000000000000
851,2016-04-30 12:40:00.000,2016-05-01 03:00:00.000,860.000000000000000,83,67.180000000000000,24,51.820000000000000
852,2016-05-01 14:30:00.000,2016-05-02 00:30:00.000,600.000000000000000,73,54.220000000000000,73,85.320000000000000
853,2016-06-02 07:30:00.000,2016-06-02 16:30:00.000,540.000000000000000,83,21.390000000000000,73,43.560000000000000
854,2016-05-03 11:00:00.000,2016-05-03 23:00:00.000,720.000000000000000,82,37.770000000000000,11,64.010000000000000
855,2016-05-04 00:00:00.000,2016-05-04 05:30:00.000,330.000000000000000,211,15.240000000000000,46,54.860000000000000
856,2016-05-06 05:00:00.000,2016-05-06 16:00:00.000,660.000000000000000,38,13.460000000000000,122,27.480000000000000
858,2016-05-07 13:10:00.000,2016-05-07 16:00:00.000,170.000000000000000,58,18.290000000000000,58,67.060000000000000
859,2016-05-07 19:00:00.000,2016-05-08 05:30:00.000,630.000000000000000,10,57.400000000000000,4,36.580000000000000
860,2016-05-08 07:30:00.000,2016-05-08 19:00:00.000,690.000000000000000,73,34.270000000000000,73,86.280000000000000
861,2016-05-08 23:00:00.000,2016-05-09 09:00:00.000,600.000000000000000,207,26.700000000000000,4,57.910000000000000
862,2016-05-09 11:30:00.000,2016-05-09 23:00:00.000,690.000000000000000,32,71.370000000000000,62,140.210000000000000
863,2016-05-09 23:00:00.000,2016-05-10 19:45:00.000,1245.000000000000000,65,68.070000000000000,7,24.190000000000000
864,2016-05-11 13:30:00.000,2016-05-11 16:30:00.000,180.000000000000000,3,15.750000000000000,3,45.720000000000000
865,2016-05-17 15:45:00.000,2016-05-17 23:50:00.000,485.000000000000000,82,38.940000000000000,82,85.560000000000000
866,2016-05-25 16:00:00.000,2016-05-25 21:30:00.000,330.000000000000000,72,35.810000000000000,72,149.350000000000000
867,2016-05-06 19:00:00.000,2016-05-07 01:30:00.000,390.000000000000000,29,45.210000000000000,21,115.820000000000000
868,2016-05-27 12:00:00.000,2016-05-27 19:00:00.000,420.000000000000000,82,36.300000000000000,73,94.080000000000000
869,2016-05-28 14:30:00.000,2016-05-28 16:40:00.000,130.000000000000000,105,29.530000000000000,105,71.520000000000000
870,2016-05-29 11:15:00.000,2016-05-29 15:52:00.000,277.000000000000000,18,21.840000000000000,18,103.630000000000000
871,2016-05-30 12:00:00.000,2016-05-31 05:10:00.000,1030.000000000000000,105,86.950000000000000,88,106.680000000000000
872,2016-05-31 14:30:00.000,2016-05-31 19:00:00.000,270.000000000000000,68,37.320000000000000,174,88.390000000000000
873,2016-06-01 11:45:00.000,2016-06-01 17:30:00.000,345.000000000000000,105,25.830000000000000,15,100.580000000000000
874,2016-06-03 11:00:00.000,2016-06-03 18:00:00.000,420.000000000000000,25,24.380000000000000,25,82.300000000000000
875,2016-06-03 17:45:00.000,2016-06-04 02:30:00.000,525.000000000000000,83,91.340000000000000,17,70.100000000000000
876,2016-06-04 13:00:00.000,2016-06-04 18:30:00.000,330.000000000000000,83,15.890000000000000,3,100.580000000000000
877,2016-06-06 17:30:00.000,2016-06-07 14:10:00.000,1240.000000000000000,206,60.120000000000000,51,106.680000000000000
878,2016-06-09 19:50:00.000,2016-06-10 04:50:00.000,540.000000000000000,72,19.810000000000000,-99,27.240000000000000
879,2016-06-12 13:40:00.000,2016-06-12 16:00:00.000,140.000000000000000,58,21.800000000000000,58,115.820000000000000
880,2016-06-14 10:40:00.000,2016-06-14 18:00:00.000,440.000000000000000,105,30.230000000000000,171,64.010000000000000
881,2016-06-15 15:15:00.000,2016-06-15 18:53:00.000,218.000000000000000,122,86.980000000000000,122,130.080000000000000
884,2016-06-20 19:00:00.000,2016-06-21 00:50:00.000,350.000000000000000,47,13.460000000000000,88,51.820000000000000
885,2016-06-23 18:02:00.000,2016-06-24 02:12:00.000,490.000000000000000,122,62.550000000000000,30,60.960000000000000
886,2016-06-25 15:30:00.000,2016-06-26 03:35:00.000,725.000000000000000,65,62.740000000000000,18,158.500000000000000
887,2016-07-02 19:28:00.000,2016-07-03 04:13:00.000,525.000000000000000,82,40.880000000000000,205,37.680000000000000
888,2016-07-03 18:30:00.000,2016-07-04 04:00:00.000,570.000000000000000,122,38.540000000000000,17,24.190000000000000
889,2016-07-05 23:00:00.000,2016-07-06 10:00:00.000,660.000000000000000,205,46.350000000000000,205,44.640000000000000
890,2016-07-15 15:20:00.000,2016-07-16 09:20:00.000,1080.000000000000000,204,19.790000000000000,154,24.190000000000000
891,2016-07-16 11:18:00.000,2016-07-16 18:12:00.000,414.000000000000000,202,26.740000000000000,59,60.000000000000000
892,2016-07-17 12:15:00.000,2016-07-17 20:30:00.000,495.000000000000000,59,17.220000000000000,61,45.720000000000000
893,2016-07-17 21:06:00.000,2016-07-18 05:53:00.000,527.000000000000000,75,31.750000000000000,75,91.440000000000000
898,2016-08-02 14:23:00.000,2016-08-02 20:40:00.000,377.000000000000000,33,14.990000000000000,33,67.060000000000000
899,2016-08-03 13:15:00.000,2016-08-03 19:15:00.000,360.000000000000000,62,11.680000000000000,22,36.580000000000000
900,2016-08-04 02:23:00.000,2016-08-04 10:00:00.000,457.000000000000000,122,21.300000000000000,88,9.140000000000000
901,2016-08-07 19:30:00.000,2016-08-08 06:30:00.000,660.000000000000000,82,21.130000000000000,204,17.520000000000000
902,2016-08-09 17:05:00.000,2016-08-10 04:00:00.000,655.000000000000000,121,10.920000000000000,4,47.520000000000000
903,2016-08-12 21:30:00.000,2016-08-13 06:25:00.000,535.000000000000000,205,44.880000000000000,82,52.560000000000000
904,2016-08-15 04:00:00.000,2016-08-15 11:40:00.000,460.000000000000000,207,10.170000000000000,205,15.960000000000000
905,2016-08-16 18:20:00.000,2016-08-17 07:00:00.000,760.000000000000000,82,41.470000000000000,122,60.600000000000000
906,2016-08-18 03:15:00.000,2016-08-18 09:00:00.000,345.000000000000000,205,15.990000000000000,9,43962.000000000000000
907,2016-08-18 17:20:00.000,2016-08-18 22:17:00.000,297.000000000000000,205,40.580000000000000,122,84.240000000000000
908,2016-08-24 12:12:00.000,2016-08-24 18:30:00.000,378.000000000000000,202,27.340000000000000,24,97.540000000000000
909,2016-08-25 21:11:00.000,2016-08-26 07:40:00.000,629.000000000000000,21,62.230000000000000,211,100.580000000000000
910,2016-08-26 11:30:00.000,2016-08-27 07:45:00.000,1215.000000000000000,84,54.030000000000000,206,64.680000000000000
911,2016-08-27 12:00:00.000,2016-08-28 08:40:00.000,1240.000000000000000,57,34.540000000000000,17,91.440000000000000
912,2016-08-29 23:00:00.000,2016-08-30 08:00:00.000,540.000000000000000,146,71.370000000000000,33,128.020000000000000
913,2016-08-31 18:20:00.000,2016-09-01 05:00:00.000,640.000000000000000,205,24.500000000000000,61,73.150000000000000
914,2016-09-01 05:30:00.000,2016-09-01 13:30:00.000,480.000000000000000,205,16.170000000000000,21,70.100000000000000
915,2016-09-02 11:30:00.000,2016-09-02 17:30:00.000,360.000000000000000,202,13.470000000000000,19,54.860000000000000
916,2016-09-04 18:20:00.000,2016-09-05 05:35:00.000,675.000000000000000,205,68.830000000000000,11,164.590000000000000
917,2016-09-05 14:40:00.000,2016-09-05 17:20:00.000,160.000000000000000,105,32.620000000000000,105,78.360000000000000
918,2016-09-05 18:30:00.000,2016-09-06 06:10:00.000,700.000000000000000,10,12.700000000000000,72,36.580000000000000
919,2016-09-06 22:00:00.000,2016-09-07 11:50:00.000,830.000000000000000,205,42.950000000000000,122,73.440000000000000
920,2016-09-09 11:35:00.000,2016-09-09 14:00:00.000,145.000000000000000,19,26.160000000000000,3,73.150000000000000
921,2016-09-09 21:45:00.000,2016-09-10 05:45:00.000,480.000000000000000,37,43.940000000000000,37,85.340000000000000
922,2016-09-10 17:45:00.000,2016-09-11 06:35:00.000,770.000000000000000,205,50.220000000000000,88,42.670000000000000
923,2016-09-11 11:30:00.000,2016-09-11 19:00:00.000,450.000000000000000,61,18.300000000000000,206,50.040000000000000
924,2016-09-11 21:30:00.000,2016-09-12 09:00:00.000,690.000000000000000,82,28.900000000000000,35,24.190000000000000
925,2016-09-12 17:50:00.000,2016-09-12 23:59:00.000,369.000000000000000,57,30.990000000000000,57,36.580000000000000
926,2016-09-13 12:00:00.000,2016-09-13 17:30:00.000,330.000000000000000,105,18.950000000000000,15,39.620000000000000
927,2016-09-13 12:00:00.000,2016-09-14 04:45:00.000,1005.000000000000000,61,61.210000000000000,55,24.190000000000000
928,2016-09-14 10:50:00.000,2016-09-14 18:30:00.000,460.000000000000000,39,22.610000000000000,11,85.640000000000000
929,2016-09-14 20:40:00.000,2016-09-15 06:20:00.000,580.000000000000000,205,48.990000000000000,22,79.250000000000000
930,2016-09-17 21:40:00.000,2016-09-18 04:00:00.000,380.000000000000000,51,9.650000000000000,48,24.190000000000000
931,2016-09-18 23:00:00.000,2016-09-19 05:40:00.000,400.000000000000000,127,11.180000000000000,127,70.100000000000000
932,2016-09-21 14:00:00.000,2016-09-21 17:20:00.000,200.000000000000000,205,25.280000000000000,205,121.920000000000000
933,2016-09-22 09:50:00.000,2016-09-22 14:50:00.000,300.000000000000000,66,20.570000000000000,66,85.340000000000000
934,2016-09-24 21:17:00.000,2016-09-25 09:23:00.000,726.000000000000000,18,34.040000000000000,18,103.630000000000000
935,2016-09-25 13:26:00.000,2016-09-25 18:30:00.000,304.000000000000000,58,19.500000000000000,58,67.060000000000000
936,2016-09-26 19:00:00.000,2016-09-27 05:00:00.000,600.000000000000000,82,36.580000000000000,66,35.530000000000000
937,2016-09-27 21:50:00.000,2016-09-28 07:30:00.000,580.000000000000000,205,31.640000000000000,59,38.640000000000000
938,2016-09-28 19:30:00.000,2016-09-29 03:30:00.000,480.000000000000000,205,9.550000000000000,31,12.190000000000000
939,2016-09-29 17:00:00.000,2016-09-29 23:31:00.000,391.000000000000000,58,32.990000000000000,58,79.250000000000000
940,2016-09-30 15:15:00.000,2016-10-01 01:25:00.000,610.000000000000000,61,49.280000000000000,64,64.010000000000000
941,2016-10-04 19:00:00.000,2016-10-04 22:40:00.000,220.000000000000000,58,43.940000000000000,58,70.100000000000000
942,2016-10-06 13:00:00.000,2016-10-06 20:00:00.000,420.000000000000000,57,31.240000000000000,57,118.870000000000000
943,2016-10-07 01:00:00.000,2016-10-07 08:40:00.000,460.000000000000000,31,34.320000000000000,31,39.620000000000000
944,2016-10-07 10:40:00.000,2016-10-08 07:00:00.000,1220.000000000000000,22,58.420000000000000,21,82.300000000000000
945,2016-10-08 10:50:00.000,2016-10-08 20:45:00.000,595.000000000000000,82,19.910000000000000,73,84.240000000000000
946,2016-10-09 14:50:00.000,2016-10-09 23:10:00.000,500.000000000000000,205,55.830000000000000,76,106.680000000000000
947,2016-10-10 00:20:00.000,2016-10-10 09:40:00.000,560.000000000000000,205,26.980000000000000,15,102.740000000000000
948,2016-10-10 13:00:00.000,2016-10-11 07:00:00.000,1080.000000000000000,73,45.480000000000000,64,48.770000000000000
949,2016-10-11 13:20:00.000,2016-10-11 18:00:00.000,280.000000000000000,89,32.260000000000000,89,131.060000000000000
950,2016-10-11 19:30:00.000,2016-10-12 14:15:00.000,1125.000000000000000,62,111.760000000000000,38,121.920000000000000
951,2016-10-13 22:20:00.000,2016-10-14 07:00:00.000,520.000000000000000,122,39.390000000000000,82,80.040000000000000
952,2016-10-15 11:30:00.000,2016-10-15 16:00:00.000,270.000000000000000,105,31.880000000000000,105,56.640000000000000
